beginpoint,endpoint,predicted_route_slack
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[599]/CDN,6.827065459950996
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[599]/D,-1.9736913681280206
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[59]/CDN,6.8099380998584955
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[59]/D,-2.014732205292067
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[600]/CDN,6.831347299974119
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[600]/D,-1.8906728777632158
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[601]/CDN,6.831347299974119
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[601]/D,-1.9986369902870496
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[602]/CDN,6.825638179943287
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[602]/D,-2.002564539141565
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[603]/CDN,6.825638179943287
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[603]/D,-1.9740657278869214
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[604]/CDN,6.829920019966412
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[604]/D,-1.8800574515920405
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[605]/CDN,6.825638179943287
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[605]/D,-2.009348110663146
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[606]/CDN,6.829920019966412
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[619]/CDN,6.79851985979683
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[606]/D,-1.9669915169709156
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[607]/CDN,6.829920019966412
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[607]/D,-1.9269734293653538
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[608]/CDN,6.908420420390366
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[608]/D,-1.8705459647697107
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[609]/CDN,6.797092579789123
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[609]/D,-2.1195559754320787
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[60]/CDN,6.812792659873912
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[60]/D,-1.9188903163221283
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[610]/CDN,6.797092579789123
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[610]/D,-2.0885757508051266
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[611]/CDN,6.948384260606195
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[611]/D,-1.774281758710448
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[612]/CDN,6.909847700398073
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[612]/D,-1.9121022366653668
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[613]/CDN,6.949811540613904
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[613]/D,-2.406404059234862
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[614]/CDN,6.849901940074327
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[614]/D,-1.9925820841798623
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[615]/CDN,6.79851985979683
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[615]/D,-2.0419725868545906
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[616]/CDN,6.79851985979683
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[616]/D,-2.182782110814132
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[617]/CDN,6.849901940074327
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[617]/D,-3.0686528404293134
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[618]/CDN,6.851329220082036
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[618]/D,-1.9797302890610893
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[619]/D,-2.1353155570556237
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[61]/CDN,6.8099380998584955
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[61]/D,-2.0507392308866845
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[620]/CDN,6.849901940074327
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[620]/D,-1.9569469379784903
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[621]/CDN,6.8470473800589104
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[621]/D,-1.956642801295692
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[622]/CDN,6.802801699819955
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[622]/D,-2.08653516923988
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[623]/CDN,6.8470473800589104
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[623]/D,-1.8803756542194168
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[624]/CDN,6.849901940074327
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[624]/D,-2.952884536662451
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[625]/CDN,6.8470473800589104
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[625]/D,-2.009392142384564
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[626]/CDN,6.8484746600666195
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[626]/D,-1.9923003343844319
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[627]/CDN,6.849901940074327
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[627]/D,-1.9656969552046086
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[628]/CDN,6.845620100051203
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[628]/D,-1.9119999120723947
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[629]/CDN,6.849901940074327
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[629]/D,-1.920901062244139
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[62]/CDN,6.8099380998584955
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[62]/D,-2.013048804255852
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[630]/CDN,6.8470473800589104
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[630]/D,-1.8357010617474985
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[631]/CDN,6.844192820043494
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[631]/D,-1.9512172094138847
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[632]/CDN,6.844192820043494
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[632]/D,-1.8689013562383958
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[633]/CDN,6.844192820043494
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[633]/D,-1.978655070179134
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[634]/CDN,6.844192820043494
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[634]/D,-1.9768734990028176
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[635]/CDN,6.844192820043494
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[635]/D,-1.9472877235205837
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[636]/CDN,6.845620100051203
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[636]/D,-1.8586482514764167
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[637]/CDN,6.844192820043494
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[637]/D,-1.9840193919335936
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[638]/CDN,6.845620100051203
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[638]/D,-1.9455823168552917
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[639]/CDN,6.845620100051203
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[639]/D,-1.90556422924973
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[63]/CDN,6.8099380998584955
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[63]/D,-1.971581431013505
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[640]/CDN,6.911274980405782
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[640]/D,-1.8666264461557813
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[641]/CDN,6.808510819850788
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[641]/D,-2.113846855401246
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[642]/CDN,6.808510819850788
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[642]/D,-2.083591273592687
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[643]/CDN,6.955520660644737
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[656]/CDN,6.812792659873912
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[643]/D,-1.7657180786641988
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[644]/CDN,6.911274980405782
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[644]/D,-1.9074580752330452
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[645]/CDN,6.955520660644737
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[645]/D,-2.397840379188612
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[646]/CDN,6.812792659873912
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[646]/D,-2.0418122416312587
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[647]/CDN,6.8099380998584955
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[647]/D,-2.037690746831467
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[648]/CDN,6.8099380998584955
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[648]/D,-2.1767106693741023
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[649]/CDN,6.808510819850788
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[649]/D,-3.1521377180657066
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[64]/CDN,6.895574900320991
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[64]/D,-1.8891226104989935
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[650]/CDN,6.812792659873912
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[650]/D,-2.03075004792939
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[651]/CDN,6.807083539843079
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[651]/D,-2.130671395623303
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[652]/CDN,6.812792659873912
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[652]/D,-2.007966696846791
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[653]/CDN,6.812792659873912
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[653]/D,-2.0048080001485764
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[654]/CDN,6.808510819850788
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[654]/D,-2.0825936449968743
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[655]/CDN,6.804228979827663
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[655]/D,-1.9634982104466139
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[656]/D,-3.0024770155230436
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[657]/CDN,6.811365379866205
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[657]/D,-2.055383412782271
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[658]/CDN,6.804228979827663
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[658]/D,-2.0790240990745157
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[659]/CDN,6.812792659873912
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[659]/D,-2.0156517554743973
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[65]/CDN,6.785674339727455
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[65]/D,-2.121707898258179
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[660]/CDN,6.811365379866205
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[660]/D,-1.9590781466976899
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[661]/CDN,6.812792659873912
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[661]/D,-1.9705155467338087
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[662]/CDN,6.811365379866205
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[662]/D,-1.885655862017288
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[663]/CDN,6.811365379866205
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[663]/D,-1.998317449668257
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[664]/CDN,6.811365379866205
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[664]/D,-1.9174288765004763
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[665]/CDN,6.811365379866205
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[665]/D,-2.023965709016602
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[666]/CDN,6.811365379866205
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[666]/D,-2.025401019264898
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[667]/CDN,6.804228979827663
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[667]/D,-2.031156928195251
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[668]/CDN,6.811365379866205
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[668]/D,-1.9071757717384972
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[669]/CDN,6.811365379866205
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[669]/D,-2.0307573107787698
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[66]/CDN,6.785674339727455
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[66]/D,-2.091089995040424
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[670]/CDN,6.812792659873912
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[670]/D,-1.992320235700468
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[671]/CDN,6.811365379866205
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[671]/D,-1.9537294281026134
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[672]/CDN,6.918411380444322
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[672]/D,-1.8491367646540868
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[673]/CDN,6.821356339920163
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[673]/D,-2.0667466151468736
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[674]/CDN,6.819929059912454
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[674]/D,-2.0364910333383146
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[675]/CDN,6.924120500475157
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[675]/D,-1.811391038910863
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[676]/CDN,6.918411380444322
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[676]/D,-1.891757995148255
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[677]/CDN,6.919838660452031
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[677]/D,-2.4463678994506926
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[678]/CDN,6.819929059912454
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[678]/D,-2.027177120144979
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[679]/CDN,6.812792659873912
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[679]/D,-1.9980892280248326
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[67]/CDN,6.895574900320991
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[67]/D,-1.8520575163160093
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[680]/CDN,6.819929059912454
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[693]/CDN,6.82278361992787
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[680]/D,-2.131400030536635
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[681]/CDN,6.819929059912454
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[681]/D,-3.1071894006374357
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[682]/CDN,6.82278361992787
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[682]/D,-1.9294667811163921
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[683]/CDN,6.819929059912454
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[683]/D,-2.0839114711490505
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[684]/CDN,6.821356339920163
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[684]/D,-1.9936938967697082
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[685]/CDN,6.821356339920163
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[685]/D,-1.9908975214806897
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[686]/CDN,6.819929059912454
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[686]/D,-2.035833720522621
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[687]/CDN,6.819929059912454
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[687]/D,-1.9160576544121226
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[688]/CDN,6.821356339920163
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[688]/D,-2.9882042154459607
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[689]/CDN,6.811365379866205
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[689]/D,-2.0536598282525973
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[68]/CDN,6.895574900320991
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[68]/D,-1.9270556683026876
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[690]/CDN,6.8185017799047465
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[690]/D,-2.029409614584846
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[691]/CDN,6.82278361992787
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[691]/D,-1.9999516753896063
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[692]/CDN,6.821356339920163
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[692]/D,-1.9433780666128988
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[693]/D,-1.9562427466567258
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[694]/CDN,6.821356339920163
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[694]/D,-1.869955781932497
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[695]/CDN,6.821356339920163
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[695]/D,-1.982617369583466
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[696]/CDN,6.821356339920163
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[696]/D,-1.9024534392340775
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[697]/CDN,6.821356339920163
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[697]/D,-2.010055230348715
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[698]/CDN,6.815647219889328
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[698]/D,-2.011808850748053
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[699]/CDN,6.811365379866205
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[699]/D,-1.9894034865625154
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[69]/CDN,6.895574900320991
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[69]/D,-2.4849044596588157
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[700]/CDN,6.821356339920163
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[700]/D,-1.891475691653706
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[701]/CDN,6.821356339920163
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[701]/D,-2.016846832110883
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[702]/CDN,6.821356339920163
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[702]/D,-1.978047435623385
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[703]/CDN,6.821356339920163
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[703]/D,-1.9376670266086262
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[704]/CDN,6.889865780290158
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[704]/D,-1.9076552449701247
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[705]/CDN,6.842765540035787
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[705]/D,-2.0742453365946107
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[706]/CDN,6.842765540035787
